job_id,position_title,department,tenure_track,full_time,part_time,adjunct,hourly,per_hour_wage,salary,listing_date,end_listing_date,openings
99,Assistant Professor,Physics,False,True,True,False,False,23.5738670606755,99408,2004-04-19 22:01:29,2013-09-06 10:34:09,8
100,Associate Professor,Physics,True,False,True,True,True,32.163143902359096,88797,2023-04-04 19:16:42,2004-10-28 07:51:08,7
101,Associate Professor,Physics,False,False,False,False,True,31.947188654407896,93083,2020-09-09 23:28:59,2022-08-08 00:51:05,6
102,Associate Professor,Physics,True,False,True,True,False,88.26994130047025,97632,2010-04-21 16:51:59,2001-12-16 07:26:28,9
103,Associate Professor,Mathematics,False,False,True,True,True,44.785607497279095,130285,2006-09-03 10:39:06,2006-10-16 18:11:57,10
104,Assistant Professor,Physics,False,False,True,True,True,89.37677646222355,120329,2006-03-03 13:58:49,2000-02-03 16:57:56,5
105,Professor,Computer Science,True,True,True,True,False,24.477936950574552,143760,2012-05-17 14:13:19,2009-01-02 03:34:00,10
106,Professor,Mathematics,True,True,True,False,True,80.5064048638376,98694,2016-06-03 14:50:56,2014-03-13 11:04:14,1
107,Professor,Computer Science,False,False,False,False,True,54.22341379122626,146167,2023-11-01 01:50:44,2007-03-28 02:34:48,5
108,Associate Professor,Mathematics,False,True,True,True,False,85.18125705897573,72992,2018-10-20 19:13:40,2020-06-15 09:05:55,3
109,Assistant Professor,Mathematics,False,False,False,False,False,51.756641135609456,80659,2001-06-17 01:42:46,2017-11-02 04:58:24,8
110,Associate Professor,Computer Science,True,True,False,False,False,52.472287461680104,118897,2023-05-20 14:03:35,2011-06-12 03:19:17,2
111,Associate Professor,Mathematics,True,True,True,False,False,28.592003543704372,55438,2017-10-20 08:12:10,2007-06-03 10:20:21,2
112,Professor,Physics,False,True,True,True,False,55.48460445298356,88648,2010-05-16 04:34:26,2001-12-15 15:45:49,3
113,Assistant Professor,Mathematics,True,False,False,False,True,21.67301973224058,61889,2008-04-24 23:50:50,2017-07-19 16:00:35,2
114,Associate Professor,Physics,False,True,True,True,False,62.02931449703722,111332,2013-05-12 04:49:57,2008-04-11 16:59:33,2
115,Associate Professor,Mathematics,True,False,False,True,True,21.33656327069477,141764,2006-06-09 11:32:34,2019-07-21 03:42:41,4
116,Professor,Physics,True,True,True,False,True,38.16549205012274,81788,2013-12-28 19:42:41,2009-04-28 19:21:54,10
117,Assistant Professor,Computer Science,True,False,False,True,True,72.28891371382609,69808,2017-10-15 16:17:12,2009-08-09 12:59:00,6
118,Associate Professor,Computer Science,True,False,True,False,True,53.19558014853054,126192,2008-04-27 22:50:12,2020-06-13 01:38:34,7
119,Associate Professor,Mathematics,False,True,True,False,False,73.62772057091917,124412,2014-01-16 19:48:33,2007-01-19 03:31:47,6
120,Associate Professor,Computer Science,True,True,False,False,True,58.560959168753406,84030,2011-07-03 12:05:53,2022-03-08 00:45:18,9
121,Professor,Computer Science,True,False,True,False,True,18.100594713571596,103544,2007-05-13 23:47:37,2001-07-15 00:20:27,8
122,Professor,Physics,True,False,False,True,True,63.74174081680688,91587,2022-05-08 22:25:36,2010-07-08 17:59:12,10
123,Associate Professor,Computer Science,True,False,True,False,True,67.03003280652689,98425,2002-01-14 12:30:50,2004-01-24 17:18:55,4
124,Professor,Computer Science,True,True,False,False,True,42.23602705550155,73710,2016-08-10 02:47:01,2016-11-21 06:23:18,10
125,Professor,Mathematics,True,True,False,False,False,57.212848556349634,93773,2010-06-12 23:59:15,2018-11-20 07:33:46,5
126,Professor,Computer Science,False,True,False,False,False,26.28580160546217,92505,2017-04-20 01:31:19,2010-11-19 21:20:05,9
127,Associate Professor,Physics,True,False,True,True,False,89.51435518082138,74050,2022-08-03 18:49:29,2016-07-04 10:04:55,5
128,Assistant Professor,Mathematics,True,False,True,False,False,93.98224677355701,58136,2021-05-02 23:46:32,2000-02-25 07:43:06,10
129,Assistant Professor,Physics,False,True,True,False,True,27.29272918055023,112485,2003-06-20 10:35:41,2015-10-28 05:09:17,4
130,Assistant Professor,Physics,False,False,True,False,False,83.25802195557675,102972,2007-11-18 09:50:04,2013-10-26 02:37:30,3
131,Associate Professor,Mathematics,False,False,True,True,False,59.34272748630113,107988,2011-07-07 12:29:16,2017-01-21 08:39:17,3
132,Assistant Professor,Physics,False,False,False,False,False,84.72316265855268,149546,2017-09-18 21:24:27,2013-09-28 15:47:52,10
133,Assistant Professor,Mathematics,True,True,False,False,True,33.44683932907004,55190,2002-03-18 11:00:54,2000-01-26 23:34:19,7
134,Assistant Professor,Mathematics,False,True,True,True,False,72.26564534349366,62731,2001-06-12 12:52:20,2023-10-06 15:54:33,1
135,Associate Professor,Computer Science,True,True,False,False,False,16.842110294703748,115416,2017-03-26 02:17:39,2009-12-09 15:53:56,10
136,Associate Professor,Mathematics,False,False,True,True,False,54.609131283334804,90476,2002-12-09 23:51:14,2006-02-10 17:41:20,8
137,Assistant Professor,Computer Science,True,True,False,True,False,25.257117506522274,145549,2010-10-24 21:59:03,2006-01-16 07:38:11,7
138,Professor,Computer Science,True,False,False,True,True,66.7934492269518,124065,2017-04-06 10:49:20,2012-06-24 01:51:29,6
139,Assistant Professor,Computer Science,False,False,True,True,False,53.0160894290165,146139,2009-02-27 02:44:10,2016-10-06 20:59:07,2
140,Assistant Professor,Physics,True,False,True,False,False,52.89122494447235,53780,2019-02-23 16:58:41,2010-09-01 23:40:15,9
141,Associate Professor,Physics,True,True,True,False,False,83.58859431777985,61395,2003-11-23 10:16:13,2004-08-02 14:06:34,10
142,Assistant Professor,Physics,False,True,False,False,True,33.78798846736724,86617,2004-02-21 04:07:40,2023-06-21 13:03:22,1
143,Professor,Mathematics,True,False,False,True,True,88.5692899774084,57762,2014-06-02 18:44:11,2008-05-16 06:39:07,9
144,Professor,Mathematics,True,False,False,True,True,19.983268219215446,149304,2006-06-24 11:18:39,2009-04-01 03:56:45,6
145,Professor,Physics,True,True,False,False,False,55.73547330037114,148621,2008-01-24 23:06:04,2023-10-02 19:08:53,5
146,Assistant Professor,Mathematics,False,True,True,True,True,57.05879070680009,66538,2022-01-07 10:19:30,2005-01-12 22:44:49,6
147,Professor,Computer Science,False,False,True,True,True,36.08285551117588,51720,2006-09-15 11:47:13,2003-04-24 13:40:57,8
148,Assistant Professor,Physics,True,True,False,False,False,26.512133099557296,63215,2015-10-18 18:56:52,2013-02-01 06:13:29,10
149,Assistant Professor,Mathematics,False,False,False,True,True,62.66654747297905,67518,2013-03-27 02:20:35,2023-08-24 12:09:59,4
150,Professor,Mathematics,False,True,False,False,False,28.2272278991631,79686,2022-06-11 16:26:30,2018-04-10 03:01:54,3
151,Associate Professor,Mathematics,False,True,True,True,False,47.95746683328597,53545,2008-09-12 07:16:18,2023-12-21 01:16:02,7
152,Professor,Computer Science,False,False,False,False,False,95.54119068472028,63345,2003-03-27 12:03:41,2021-09-02 19:16:47,5
153,Professor,Mathematics,True,True,False,False,True,50.8786997057472,148294,2009-06-17 17:42:58,2003-07-11 07:02:05,3
154,Associate Professor,Mathematics,True,False,True,True,True,82.17482499631782,78729,2011-02-21 13:56:41,2011-01-28 15:04:29,9
155,Associate Professor,Computer Science,False,True,True,False,False,50.30619079912371,138412,2006-01-16 12:29:43,2003-11-23 19:19:32,2
156,Associate Professor,Physics,True,True,False,True,False,25.963898265648808,139245,2004-04-28 19:36:42,2018-07-20 13:07:22,9
157,Associate Professor,Computer Science,True,False,True,False,True,89.90304955413549,83143,2016-05-08 17:20:26,2021-01-26 15:26:29,4
158,Associate Professor,Mathematics,True,False,False,False,True,69.06925715742146,77396,2004-12-03 00:33:45,2001-04-04 17:34:31,1
159,Assistant Professor,Mathematics,True,True,False,False,False,66.52141616743367,70804,2009-10-16 20:41:46,2012-09-12 18:37:17,10
160,Associate Professor,Mathematics,True,False,True,True,True,25.324235984424135,106762,2006-01-03 23:47:41,2023-07-20 01:35:50,4
161,Assistant Professor,Physics,True,True,True,False,True,42.66554065175369,75228,2009-03-07 11:07:17,2000-12-12 14:25:23,5
162,Assistant Professor,Physics,False,False,True,True,True,93.6586497744159,107513,2013-07-07 13:57:18,2006-10-13 20:58:18,8
163,Associate Professor,Physics,False,False,True,False,False,93.38202449429399,74516,2008-04-16 14:12:33,2011-02-06 21:44:24,9
164,Professor,Mathematics,False,True,False,False,True,32.255272520731815,99998,2005-09-21 06:23:26,2018-09-04 00:52:46,9
165,Assistant Professor,Computer Science,False,True,True,False,True,85.0230291275379,122078,2014-05-06 02:27:33,2007-12-12 15:50:27,10
166,Professor,Physics,True,False,True,True,True,90.33171305637062,91208,2021-08-01 12:56:28,2018-02-14 02:53:46,2
167,Professor,Computer Science,True,True,True,False,True,42.73749761723397,58539,2017-07-23 10:07:36,2015-07-09 17:24:15,4
168,Professor,Physics,False,False,True,True,True,98.32718838706826,93527,2004-05-03 16:16:49,2011-12-15 06:09:56,10
169,Professor,Mathematics,False,True,True,True,False,79.05088448401726,139277,2008-05-04 03:14:56,2001-03-17 18:36:53,1
170,Professor,Computer Science,True,True,False,True,False,47.608317715560744,50279,2000-05-18 04:55:31,2018-11-24 10:23:58,10
171,Assistant Professor,Physics,False,False,True,False,True,68.81423459459876,62665,2001-02-15 11:43:18,2023-03-15 21:51:16,6
172,Assistant Professor,Physics,False,False,False,False,True,86.22898347570481,130833,2001-01-28 11:33:24,2001-01-01 16:23:43,7
173,Professor,Mathematics,True,False,False,True,False,59.01442734482306,141063,2021-10-21 22:30:22,2000-08-12 20:05:05,7
174,Professor,Computer Science,False,True,True,False,False,75.79290415493793,78741,2006-11-25 08:52:49,2022-07-10 03:00:08,1
175,Professor,Computer Science,True,True,False,False,True,70.55578179509311,117508,2019-08-20 02:53:52,2018-07-28 22:57:23,1
176,Professor,Mathematics,True,False,False,False,False,21.38098871929759,141160,2016-06-22 17:50:45,2002-08-27 22:05:42,9
177,Professor,Mathematics,True,True,True,False,True,43.81733727203893,126170,2002-12-07 05:02:38,2008-05-22 15:03:50,2
178,Assistant Professor,Computer Science,True,True,True,True,False,37.12816760974549,53016,2011-12-09 00:28:52,2013-01-19 14:42:02,6
179,Professor,Computer Science,False,False,False,True,True,70.14414830286911,138482,2013-11-06 11:56:03,2000-03-28 06:22:58,3
180,Professor,Computer Science,True,True,False,False,True,42.18773895309093,135762,2003-08-19 18:53:21,2023-10-14 01:32:04,9
181,Assistant Professor,Computer Science,True,True,False,False,False,78.65905754856496,115036,2005-03-26 01:27:37,2015-10-04 15:21:30,2
182,Associate Professor,Physics,False,False,True,True,True,64.8573764440344,96079,2004-11-06 04:42:58,2014-08-15 09:45:47,6
183,Professor,Physics,True,True,False,True,False,59.66395785001974,82084,2013-01-02 05:25:49,2021-12-07 23:52:40,1
184,Associate Professor,Mathematics,True,False,True,False,True,21.887392364357368,112353,2001-02-01 14:56:18,2013-05-05 04:09:45,3
185,Assistant Professor,Computer Science,True,False,False,True,False,34.87926588547255,120696,2009-02-22 22:41:35,2013-11-18 14:45:02,6
186,Assistant Professor,Mathematics,False,True,True,True,True,73.17305722731751,71149,2004-04-18 02:10:45,2006-08-27 01:22:03,2
187,Professor,Physics,True,True,True,True,True,27.59003578649517,94823,2020-07-03 06:59:23,2000-07-06 19:09:04,10
188,Associate Professor,Mathematics,False,False,True,False,False,60.784553448523134,148230,2003-01-18 21:52:32,2018-07-09 01:12:31,4
189,Assistant Professor,Mathematics,True,True,True,True,True,62.16970821921376,129380,2004-11-20 22:09:28,2020-08-23 04:09:31,8
190,Professor,Physics,False,False,True,False,False,17.46770855066272,55694,2013-10-04 04:16:08,2012-12-14 01:49:43,8
191,Assistant Professor,Computer Science,True,False,True,False,False,16.97887557570344,58111,2011-11-14 01:59:20,2000-01-09 16:00:37,2
192,Associate Professor,Computer Science,True,True,True,True,False,26.071508586295867,144310,2012-08-04 23:34:05,2002-05-27 14:13:42,5
193,Professor,Mathematics,False,False,True,True,True,94.58847309900209,77199,2009-04-28 23:04:07,2005-01-23 18:54:20,4
194,Professor,Computer Science,True,True,False,True,False,45.69834183352849,84732,2014-03-22 17:38:04,2022-12-07 09:56:31,1
195,Assistant Professor,Computer Science,True,False,False,True,True,66.71659875548472,73848,2017-06-12 04:01:06,2003-01-09 23:54:50,7
196,Associate Professor,Physics,False,False,True,False,False,91.8937297349083,109764,2022-12-03 21:26:41,2014-03-11 13:49:12,7
197,Professor,Physics,False,False,False,True,False,37.564299146788,136130,2001-02-14 00:39:09,2018-10-27 13:54:21,5
198,Professor,Physics,False,True,True,False,True,47.74640241030683,60747,2017-05-17 18:40:05,2013-03-15 14:59:31,7
199,Associate Professor,Computer Science,False,True,False,False,False,61.25520270930347,54109,2015-12-18 23:04:33,2021-04-11 11:16:48,1
200,Professor,Mathematics,False,True,True,False,True,84.1228558270844,53176,2008-01-17 02:15:13,2005-09-02 17:54:59,2
201,Assistant Professor,Physics,True,True,False,False,False,17.641980313075592,134331,2023-04-08 00:43:40,2008-06-11 16:06:12,9
202,Assistant Professor,Physics,False,False,False,True,True,96.02291280919574,135696,2014-08-16 10:48:37,2013-01-17 23:58:47,9
203,Professor,Computer Science,True,True,False,True,False,64.20312200113086,63990,2013-07-03 04:34:19,2015-10-06 02:54:58,9
204,Professor,Physics,True,True,True,True,True,25.906394594821457,57439,2020-06-27 21:22:28,2018-04-06 13:06:36,1
205,Professor,Physics,True,False,True,False,False,15.154973331180477,118025,2019-06-22 19:22:46,2018-07-12 19:26:59,8
206,Associate Professor,Computer Science,True,False,False,False,True,45.06985954210633,65878,2003-01-23 07:29:29,2001-10-12 01:58:00,1
207,Assistant Professor,Physics,True,True,False,False,False,54.344494005418824,65788,2021-03-27 18:42:22,2003-03-27 01:48:52,7
208,Professor,Physics,False,True,True,True,False,17.25099717472964,93892,2004-08-24 13:36:39,2022-05-25 23:22:08,3
209,Assistant Professor,Mathematics,True,False,False,False,False,64.3240816129858,142659,2011-11-27 15:05:18,2006-01-24 08:45:05,8
210,Professor,Physics,True,False,False,False,False,36.81294409989326,128711,2012-02-22 09:01:20,2004-01-13 06:01:45,5
211,Assistant Professor,Physics,False,True,True,False,False,39.16854036540788,84304,2021-07-03 23:50:10,2013-05-27 07:06:09,6
212,Professor,Mathematics,True,True,False,False,False,39.625455502583364,92187,2017-09-07 07:49:30,2018-04-01 18:05:18,9
213,Associate Professor,Mathematics,False,False,False,True,False,26.39714008934657,54029,2017-07-14 00:15:24,2003-08-10 02:24:15,1
214,Assistant Professor,Mathematics,True,False,False,True,True,33.94464156666581,79393,2000-10-18 10:06:45,2007-09-23 20:31:07,7
215,Professor,Mathematics,False,False,False,False,True,19.32002731453104,73197,2000-12-25 14:48:31,2021-11-21 04:48:23,10
216,Professor,Mathematics,False,False,True,False,False,99.88195567974296,128749,2016-06-02 19:11:10,2019-10-17 08:21:40,10
217,Assistant Professor,Computer Science,False,False,False,False,True,49.02282709789856,138260,2003-12-23 23:24:27,2011-06-25 03:48:45,4
218,Professor,Computer Science,False,True,False,True,False,59.477533999049044,109632,2006-07-20 19:40:19,2011-12-02 01:27:13,1
219,Professor,Mathematics,True,True,False,True,False,72.53658996852221,65315,2012-04-03 00:06:02,2015-03-18 13:44:10,7
220,Professor,Physics,False,False,True,True,False,61.58200688651342,133580,2004-02-03 13:12:15,2019-03-06 08:20:33,5
221,Assistant Professor,Physics,True,True,True,False,False,45.21780415677026,113911,2014-03-18 08:16:40,2011-07-19 19:02:23,10
